node,total_fee,capacity,routed_payments
03518e3891db562e973bd50b77af25184ec8eef17a02f02a2cee16f06635c9e9fd,1001,28000223,1
0247719ca61fa34ce383634a30b9cde6a2b396a8a6e2974dbbd4ebbe93e093ad2c,1025,209643199,1
0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,1001,177054395,1
024bfaf0cabe7f874fd33ebf7c6f4e5385971fc504ef3f492432e9e3ec77e1b5cf,1001,768249398,1
0205d9b3537e4c212c59a52e1a7fe7080b521f6f88b3fb34dd57e5a54a80a8dcdb,1010,296186709,1
033e7e466c56c51f53723fb966674db881b5aae8907e22170d630fb1b149f55ee3,1,418277215,1
03c436af41160a355fc1ed230a64f6a64bcbd2ae50f12171d1318f9782602be601,2002,462348296,2
032ebdae3314f072acd70e66e18572e6ba27f96918009369585e7cdcf36af3cf9e,1050,145447391,1
0352b33f5908ac29d9da5ea87b5af9ea4c82331157260245506ea4972252be0aa1,0,52600000,1
02f580d953b2627261dd755f1b6796f5d858a775e5fcba508c07f0fc72a9f406b9,1010,61493123,1
02968a0d2f8e2d467efebe9c1097583cab899fd095435469dd6b86881f9d61bf15,0,173038840,1
02f63f49339c8b438c3291ab21e35d1b5642ac2360240068b5ecd3fd5183f2c042,89,474608529,1
023d49fd88692d4d1f366ee8ffa9dfe979c2266b036b440928e86cf3abe28d1894,1001,1110222870,1
0200cf174ef5c6abbdd2f8ab87d1628c83a99a309266465e9c7cde14fb6d5882a9,200,363736667,1
02b0172bb38617fa3afdb69664468b492d5a21062a4fa8b47284b0cc320e6e7420,0,927990380,1
