node,total_fee,capacity,routed_payments
03ea17f6bac6bf73bfb932aad27f9887cab1c45f9e35d53049cdf6bd7002786554,50,16000000,1
03aba668b98dbe9550cd998648878c445118c7eff35471f6583c526ad0f39f68aa,450,7500000,1
027933275fb4ecb082880baf7774741ef7af1f8ec18d858ce9837ffcfac0da8250,600,322620000,3
03284f74651198c2c35952a8e0204e68a824455f329f799c1368feb850572036e9,25,94700000,1
02a8d15c6611e9742d64b9f07b91d8f2811399704c296083bb423ae4dd23bddacf,50,14898000,1
033f09f5ae51c101debed97a7a7317fc5e91a2041bf9ee17079856c2d4005872e1,367,73660000,2
03e3f19224e2ff025ff1e3d677508b58dcd1f484608f9f91e450756982d62e6628,1005,236220370,2
03ac61c971d146787a036f75e80a9fbede238a75d0c396f1fe996def00f0ac5dbe,380,912379269,2
0344c8facc0373c4c45e13b08bc7d190c8aaee895e8b726b1472e1bc57a2eefac1,213,273246727,1
025bfc0e63a775eff8b47ef1509e2a26924ea5554cfc86853cde0c7a82fd2bfa81,299,5070000,1
02dd4a9cf224e290851f6af83072e2496479bdf4b65e1733e92e24d42a0ba89a75,256,212759079,5
02abee897f5ab347fb917b30bf184c4b3ee33bd81d568958193f0cf3b7f7b41b44,585,114222839,5
030365ca0e656453e44b7da30d2643f1f6183cfe2a3bdb59b69aa8bde1136ca758,100,75000230,1
036ff83834666d3ebfe61c2a7d1f8fc5d6b339a26559a61819e2b0d1b5f540fdfc,600,87476385,1
02b6b8e6b683811f358e9602f8271694951b92dd66ff0841501f2ce9ddcf7bc2fc,145,20501000,2
03d67f36c4f81789e2fe425028bacc96b199813eae426c517f589a45f1136c1fe5,1000,108162869,1
02006a7dc99e2db1e73baf8da79646034412b9770ffc7536ce75c71e91b923f59a,251,17000000,3
03f76dc93da337ca42efb5e831a2bdec8750c34d61d2c8b0c6ce3c8f31853e7d0c,268,21200000,3
02cc7946f246dfe1d370d1e675c3553c4a01b5bf34cd48eb11cf1779648fe02384,0,121252531,1
02d4dc96f2a7c9e08263bd6476e78e9333b29e25cfeb9765bff69a2c1dc8b962db,1,12000000,1
03dc686001f9b1ff700dfb8917df70268e1919433a535e1fb0767c19223509ab57,516,1017676231,8
02687b2bfef5ab119857369ef4cba172e8658158c126f11a483a1faee2e5da1dc5,486,170339997,6
0272e8731c6feda7fb7e2b8dbe0fbf1322f9e3b60cc2727f4ee4ca0f820b9cd169,0,57000500,1
02ee2ca040e441e56700cc293c68a06b5afe4d069ae9dc8bbc5be0d6a607e0f71c,2,16370000,2
03e086e590f2255a7423cea5dc2b8fbcaffa3d8044c26dbea84728ea4b4648e41a,0,37600000,2
