node,total_fee,capacity,routed_payments
02c10ada6c6bed574f216d4decb799743921da2ed13dc51c410bc9559c1f90acb9,6006,674526127,6
0376bd2f87ea8376ae5b451f85a4210e4df5ce81b949054288def4c7867640923c,50,19800000,1
03d68d93589ebbf6f8ebdc6ba6bd4acb91789c8af3ffb85ab2bc8d1e0d854d53f8,1001,1906996,1
038628ae8869bb9b89e08a1516f005b062371fae64cf84ca6eb555f1a01ae1ad31,100,43389710,1
02f5c3900821c8245d7a8991a39188060da0f65e6133a9ceb0415e09ed572255e1,2010,2950000,2
03222d0b296da1b10cf147766e7be6d22b369db9a77c9c88be0f8e45466d884668,1001,1125000,1
02acd93e3352fd59066ca3f23e8865de1926301e8be03c6a52f0f7e43533fe9888,3327,34250702,3
020cf40953ed039151cddb747d22f2868a221cf75995053c22576f079ec8d2e1e6,100,15244036,1
0340cfadaa3324e0dd176a9969be050114278f93260e1b6333bd2a2a2ea03c64a3,18220,335838379,7
02e7a304296be6ef8bd0723de857cb94354d5b4f0b6980ac9d523111cd9538306a,400,10000000,2
021d70a400e9b8b0ebc1a8816da9c3294eba17d01beaafa210e5870233aee13d98,508,2000000,1
03a05771161ad3195fe4dda779f0b14c61fee2aab5f76638233780520a7460a80b,1001,124876632,1
0242c1650f320c43f3600ebf3b5fcaf566760fcd421f35b68fd1e39a31b29ef540,1100,165815360,1
024365b53274e78d6b376976f0555f94318927b041a1dc9d793a08bf906869d3f4,11,459188607,1
03a1a2cc68e78e5589c107bf039041be7fc03a8d93f2c86700612c4545ac89ef24,431,5375000,1
036c72bb2729da49f129e1dc53ff70607526bf82802071c21f86319582f9015cdc,1001,10250000,1
026209a739dbf4ab8c73db56773a61247e92fecc53ec5c8f7ae41f6d11fec64a04,3102,175293014,3
0247719ca61fa34ce383634a30b9cde6a2b396a8a6e2974dbbd4ebbe93e093ad2c,8001,104821596,3
03d9985f96f51e14bd6c12c54f756ce417cc168a92f8c38903ddb303ab8cdc572a,3500,49817349,1
03481fbb533dda9a43f5f6e3dba51ae6d50bf3d40c242c37d60637bb0c3e615890,150,23707550,1
02cac75f65710adfc5c69b44d298003dc9148c5e17ae696df24cb80c57f4f7c269,1000,10500000,1
029c5fd64570f2d40dfc2f683865c81e93269dc032416142de5e2e2461359ae34d,8501,247702166,7
02bb10aaa77a95a358cebb2d112c4de00e47c08f56e89b1acb4487ddd44cc98d6d,10010,292404778,1
02cc6735172c6c53d893b97bb33db84017e10608c5e15085415dce98f24aebb859,100,125000,1
0381de1709efbda38f9afd2d47399caa19a2630c0c795acd24755efa442685fc7d,4007,18138557,4
0215bea618806194ad88b80de8bc11c6391edb2fa1beeea6174305856596faeee8,25816,88527195,2
03efccf2c383d7bf340da9a3f02e2c23104a0e4fe8ac1a880c8e2dc92fbdacd9df,2305,125808967,1
02bdb6c80604f46458394da1e404cf414fe13ba117e7f2718ad7ae5ccc325d0824,1001,159641087,1
03fac7292c7925edcd222f1b1fa324ec4cb36fa4ab8290efc8d27e88043fbf3af6,1100,10125228,1
02562755b419670ef2b3b76c3319acb6de647f4433b96afc25212c2a581f7ca8c1,1010,14722216,1
0311edbceea21b34be1c33df0fcebeaebc4061ba4212146ac46134c487a44d4450,1100,164696900,2
0340f8fa6bc058df204691bc1c965de041e550d8ef0512d22007d4cab7ebd7a536,4002,193245975,4
032261d6ec5fb578919e2455f2061d27bd93df57b26d78cdf7bad38f1368d0531b,1010,57058369,1
025d28dc4c4f5ce4194c31c3109129cd741fafc1ff2f6ea53f97de2f58877b2295,3804,125369083,2
02740c62f38896511eb98479036b06907fcac283f62d08b756a1e25fb55e3f6772,6915,57223296,3
0355157b4260b70c7f407a720c527a84e9522cd948e7a8ad92ae00773be52488e3,1001,1028815,1
03668e08fefdc45f91d21dada56f7fed9424dc1092390b88e34a4f119fa4a9e002,1001,79388471,1
026fee5ebbf2334f045808ed50182a7578facf29894d27038e6f5fb8123f75f87a,1001,475000,1
02006a7dc99e2db1e73baf8da79646034412b9770ffc7536ce75c71e91b923f59a,2500,8500000,2
0259e693cd166f34826682e4800f695056ed1c46f993baceddd0c7ea04f0611774,300,21374169,1
0306afe053fd0fa630f2961464812846f0f213588742b9c4ac20c0b96bfce92bdb,2002,57898512,2
03f813a3ed2b6b99f1148a45a786b223394baa0a17909bf8de3664622da1ec1128,6000,10875000,1
024ad115ba27cf24f9bede658b9041000dfcbff2968156e884902482f625e8adb7,0,68954253,1
025843a1003ad858702313b9435f00b8996a9b6e078bb7365e54f4537e944d3be4,2500,110482444,4
0294fd62bc6f4ad2804dfb01237baaf8b8dd5646cf60639e6586c5a1d9d4ed01f4,3410,741374657,6
02dbd0003ee6a9b810ca99912b468ce15ca85cc4949ff2a2d1b2b347d50a89ef31,3004,2075000,5
0293423cdebe76a816eea3c8697b15ae8bd702e19e01798cd7641d5ccdbfc79fa2,2001,26195000,1
029deb431c53ef237d6f2b896ef480bbfead34c35628d46f886bd55cecb9eb3341,1001,97350000,1
028cb945b3e409e2451a49bbdf0171a649a321407ddc2aa6f37fa8fcb6c49a1b51,1001,49309020,1
0311cad0edf4ac67298805cf4407d94358ca60cd44f2e360856f3b1c088bcd4782,1261,1103557236,5
03a01da97af71f7859cd1b2b6a70f221ecd49f6eabf0bf1e267bae9570b47232a6,2000,70578087,1
03158d56305dd0112d7b549e673113c860296ce386c7999d49fe114621bf4bcca1,1030,2850000,2
0230420eadeda24273cea7828a83cb494e061a806e689f02ecd177143586e8e476,310,19723371,2
02e0fb1c1f31d9b480418e98f083987110e59b9a20bada4aca6693d10f6cf3e060,3520,137416730,2
